year;distance;frequency
1843;5.6;2
1843;5.7;2
1901;7.4;2
1865;63.1;2
1865;24.3;2
1865;24.4;2
1760;27.6;2
1745;5.1;2
1745;5;2
1745;5.2;2
1745;5.5;2
1745;5.7;2
1745;5.4;2
1745;5.8;2
1813;18.5;2
1813;18.6;2
1813;18.8;2
1813;18.4;2
1833;27.7;2
1919;24.6;2
1919;24.4;2
1833;27.6;2
1862;53.6;2
1862;53.2;2
1904;36.1;2
1904;36.9;2
1914;67;2
1925;32.4;2
1925;32.1;2
1657;5.7;2
1899;77;2
1738;8.3;2
1738;8.4;2
1909;14.4;2
1909;14.8;2
1909;14.6;2
1843;23.6;2
1843;23.9;2
1843;23.7;2
1836;45;2
1836;45.5;2
1739;11.9;2
1739;11.4;2
1739;11.5;2
1739;11.1;2
1860;18.3;2
1860;18.4;2
1927;41.8;2
1927;41.4;2
1897;37.9;2
1897;37.6;2
1936;68.7;2
1916;73;2
1777;3.5;2
1777;3.4;2
1777;3.9;2
1847;77.4;2
1777;3.6;2
1777;3.8;2
1824;14.9;2
1824;14.2;2
1824;14.6;2
1824;14.5;2
1824;14;2
1811;43.3;2
1820;69.1;2
1838;15.8;2
1838;15.5;2
1838;15.9;2
1838;15.1;2
1817;69.3;2
1936;36.8;2
1936;36.9;2
1809;10.9;2
1809;10.4;2
1809;10;2
1899;39.1;2
1899;39.3;2
1899;39.7;2
1899;39.2;2
1793;18.7;2
1793;18.2;2
1934;43.5;2
1934;43.3;2
1934;43.2;2
1871;10.8;2
1871;10.7;2
1871;10.1;2
1675;15;2
1813;49.7;2
1813;49.8;2
1939;6.3;2
1900;23.6;2
1900;23.8;2
1815;39.8;2
1815;39.2;2
1929;42;2
1929;42.2;2
1929;42.6;2
1748;13.5;2
1877;15.4;2
1877;15.2;2
1877;15.9;2
1877;15.1;2
1825;79.8;2
1738;21;2
1738;21.9;2
1906;36.3;2
1906;36.8;2
1890;94.6;2
1887;30.6;2
1887;30.4;2
1887;30.7;2
1911;67.4;2
1911;67.3;2
1911;67;2
1937;27.2;2
1937;27.7;2
1937;27.9;2
1937;27.8;2
1917;11.3;2
1917;11.1;2
1796;11.2;2
1796;11.7;2
1796;11;2
1774;4;2
1774;4.6;2
1920;2.9;2
1920;2.2;2
1887;19.8;2
1887;19;2
1887;19.9;2
1887;19.2;2
1934;31.6;2
1934;31.9;2
1934;31.5;2
1814;30;2
1814;30.8;2
1763;7.3;2
1763;7.4;2
1763;7;2
1763;7.2;2
1901;16;2
1901;16.4;2
1888;25.6;2
1888;25;2
1888;25.3;2
1814;77.2;2
1815;50.1;2
1815;50.4;2
1873;81.3;2
1891;36.9;2
1891;36.2;2
1891;36.7;2
1891;36;2
1891;36.1;2
1870;41.7;2
1869;83.6;2
1692;45.2;2
1688;27;2
1937;41.4;2
1937;41.5;2
1937;41.8;2
1937;41.2;2
1907;64.8;2
1907;64.9;2
1907;64.5;2
1786;28.6;2
1767;20.6;2
1854;21.1;2
1854;21.7;2
1893;67;2
1857;64.3;2
1843;1.3;2
1843;1.7;2
1782;8.8;2
1782;8.6;2
1782;8.1;2
1782;8.3;2
1822;9.9;2
1817;2.4;2
1934;77.3;2
1817;2.3;2
1817;2.8;2
1821;3.2;2
1899;64.6;2
1666;5.2;2
1801;1.8;2
1883;56.9;2
1938;60.9;2
1938;60.8;2
1848;1.2;2
1848;1.1;2
1757;44.9;2
1899;24.7;2
1899;24;2
1810;16.3;2
1810;16.7;2
1847;1.2;2
1903;17.6;2
1903;17.3;2
1847;1.7;2
1903;17.4;2
1903;17.7;2
1940;18.5;2
1940;18.7;2
1940;18.2;2
1928;28.2;2
1938;36.2;2
1875;26.4;2
1875;26.6;2
1875;26.3;2
1875;26.7;2
1875;26.8;2
1899;0.9;2
1869;3.1;2
1869;3.2;2
1855;42.9;2
1855;42.8;2
1855;42.3;2
1856;24.1;2
1856;24.3;2
1856;24.8;2
1816;26.6;2
1816;26.2;2
1816;26.1;2
1863;20.1;2
1863;20.4;2
1863;20.2;2
1863;20.5;2
1907;9.2;2
1907;9.1;2
1907;9.6;2
1900;26.1;2
1900;26.9;2
1900;26.8;2
1900;26;2
1833;37.1;2
1910;72.8;2
1910;72.4;2
1900;7.9;2
1675;72.3;2
1935;83.9;2
1735;6.7;2
1841;28.5;2
1735;6.3;2
1841;28.3;2
1921;55;2
1921;55.1;2
1921;55.6;2
1921;55.5;2
1921;55.8;2
1919;37.4;2
1919;37.1;2
1871;19.8;2
1871;19;2
1899;13.6;2
1899;13.9;2
1869;71.3;2
1899;13.8;2
1709;7;2
1709;7.2;2
1852;70.5;2
1812;23.5;2
1812;23.7;2
1812;23.9;2
1928;49.2;2
1928;49.8;2
1869;15.8;2
1869;15.1;2
1668;11.2;2
1668;11.1;2
1668;11.3;2
1668;11.9;2
1751;10.5;2
1751;10;2
1881;47.1;2
1881;47.2;2
1799;3.1;2
1799;3.5;2
1836;1.2;2
1836;1.1;2
1924;68.9;2
1893;28.5;2
1893;28.6;2
1893;28.4;2
1660;39.4;2
1918;81.5;2
1918;81.7;2
1846;38.9;2
1852;21.1;2
1880;29.2;2
1880;29.6;2
1880;29.4;2
1796;12.1;2
1759;3.9;2
1759;3.4;2
1759;3.1;2
1759;3.5;2
1759;3.2;2
1759;3.8;2
1900;41.8;2
1900;41.7;2
1846;96.8;2
1900;41.6;2
1900;41.4;2
1847;7.9;2
1770;28;2
1914;40.6;2
1914;40.8;2
1877;59;2
1899;38.6;2
1899;38.9;2
1899;38.3;2
1879;40.6;2
1879;40.5;2
1879;40.7;2
1933;53.7;2
1933;53.5;2
1694;7.7;2
1859;8.8;2
1935;71.3;2
1935;71.1;2
1852;65.2;2
1819;9.1;2
1819;9.3;2
1819;9.4;2
1917;51.6;2
1865;26.2;2
1865;26.8;2
1865;26.5;2
1680;8.9;2
1680;8.1;2
1888;51.2;2
1888;51.1;2
1769;7.8;2
1769;7.1;2
1769;7.7;2
1769;7.5;2
1769;7.2;2
1907;37.7;2
1907;37.9;2
1907;37.4;2
1911;24.1;2
1911;24.9;2
1911;24.5;2
1911;24.2;2
1911;24.8;2
1830;41.5;2
1830;41.1;2
1785;9.5;2
1745;43.5;2
1785;9.2;2
1785;9;2
1873;55.3;2
1873;55.1;2
1896;71.3;2
1734;25.9;2
1894;56.7;2
1831;23.9;2
1831;23.4;2
1831;23.1;2
1660;5.3;2
1660;5.5;2
1900;60.3;2
1667;9.4;2
1667;9.3;2
1667;9.6;2
1667;9.2;2
1865;91.6;2
1833;31.1;2
1936;45.1;2
1936;45.9;2
1936;45.7;2
1936;45.4;2
1894;18.7;2
1894;18.5;2
1894;18.8;2
1894;18.6;2
1716;12.5;2
1724;5.5;2
1724;5.9;2
1752;3.1;2
1752;3.2;2
1894;35.3;2
1894;35.7;2
1894;35.6;2
1894;35.2;2
1855;8.8;2
1855;8.7;2
1729;15.3;2
1895;13.1;2
1895;13.9;2
1895;13.8;2
1895;13.5;2
1895;13.4;2
1860;108.8;2
1891;5.8;2
1761;16.2;2
1879;10.3;2
1879;10.1;2
1683;5.7;2
1897;52.9;2
1897;52.3;2
1897;52.2;2
1897;52.7;2
1897;52.6;2
1897;52.8;2
1703;13;2
1703;13.8;2
1919;23.3;2
1744;7.9;2
1744;7.2;2
1871;77.3;2
1885;21.8;2
1885;21.4;2
1885;21.7;2
1854;80.4;2
1854;80.9;2
1854;80.3;2
1931;29.4;2
1931;29.2;2
1931;29.1;2
1850;46.2;2
1850;46.3;2
1901;27.9;2
1901;27.5;2
1901;27.2;2
1731;21.9;2
1718;1.8;2
1827;26.8;2
1827;26.7;2
1827;26.4;2
1827;26.5;2
1829;64.5;2
1695;16.7;2
1695;16.3;2
1742;11.1;2
1742;11.5;2
1876;40.4;2
1895;12;2
1895;12.2;2
1895;12.8;2
1825;61.9;2
1825;61.7;2
1884;65.9;2
1873;38.8;2
1873;38.1;2
1873;38.9;2
1911;62.4;2
1871;31.6;2
1871;31.4;2
1871;31.7;2
1871;31.1;2
1871;31.9;2
1870;33.7;2
1870;33.5;2
1870;33.3;2
1870;33.9;2
1870;33.8;2
1870;33.2;2
1806;54;2
1790;1.6;2
1790;1.1;2
1790;1.5;2
1790;1.8;2
1790;1.9;2
1929;59.2;2
1929;59.3;2
1758;14.7;2
1758;14.5;2
1767;6.2;2
1767;6.3;2
1767;6.6;2
1767;6.1;2
1767;6;2
1691;6.3;2
1691;6.8;2
1691;6.2;2
1891;73.7;2
1846;88.2;2
1846;88.4;2
1769;17.7;2
1769;17.1;2
1842;47.3;2
1842;47.4;2
1842;47.5;2
1857;94;2
1840;41.7;2
1840;41.3;2
1929;105.4;2
1878;48.5;2
1878;48.1;2
1728;4.2;2
1924;12;2
1924;12.9;2
1723;21.9;2
1701;17.1;2
1749;32.4;2
1854;54.5;2
1854;54.6;2
1869;22.5;2
1869;22.8;2
1869;22.6;2
1792;13.2;2
1792;13.5;2
1792;13.4;2
1790;31.7;2
1836;65.1;2
1852;2.8;2
1916;39.5;2
1860;59.9;2
1860;59.8;2
1884;18.6;2
1884;18.5;2
1884;18.9;2
1884;18.8;2
1902;60.8;2
1845;75.5;2
1850;35;2
1694;4.6;2
1729;2.6;2
1917;28.2;2
1917;28.8;2
1822;66.8;2
1822;66.7;2
1737;5.9;2
1737;5.6;2
1911;58.9;2
1911;58.8;2
1811;3.5;2
1811;3.3;2
1929;13;2
1934;69.5;2
1934;69.9;2
1867;33.3;2
1867;33.6;2
1867;33.8;2
1867;33.4;2
1838;59.8;2
1867;80.7;2
1769;28.4;2
1769;28.5;2
1840;31.9;2
1840;31.7;2
1840;31.5;2
1840;31.4;2
1840;31.6;2
1692;3;2
1924;74.9;2
1924;74.4;2
1902;62.8;2
1840;14;2
1840;14.4;2
1840;14.7;2
1840;14.6;2
1904;27.5;2
1904;27.7;2
1904;27.1;2
1904;27.8;2
1659;28.7;2
1837;31.2;2
1763;10.2;2
1858;59;2
1858;59.6;2
1711;24.5;2
1711;24.3;2
1934;35.4;2
1934;35.3;2
1934;35.6;2
1934;35.2;2
1922;73.4;2
1922;73;2
1751;3.5;2
1751;3.1;2
1825;53.6;2
1825;53.9;2
1917;68.8;2
1911;44.4;2
1917;68.1;2
1938;67.5;2
1938;67.3;2
1818;35.3;2
1818;35.6;2
1926;34;2
1900;54.5;2
1900;54.7;2
1900;54.9;2
1926;34.8;2
1926;34.1;2
1899;10.6;2
1899;10.1;2
1714;7.9;2
1843;73.9;2
1851;34;2
1916;26.3;2
1916;26.2;2
1916;26;2
1855;31.6;2
1855;31.7;2
1855;31.9;2
1891;61.9;2
1699;4.4;2
1699;4.2;2
1699;4.8;2
1867;63.4;2
1901;108.8;2
1720;19.3;2
1813;104.3;2
1927;78;2
1927;78.6;2
1929;68.4;2
1922;70.7;2
1922;70.3;2
1922;70;2
1872;37.5;2
1872;37.6;2
1872;37.4;2
1872;37.7;2
1839;89.6;2
1839;89.5;2
1792;12.2;2
1792;12.9;2
1792;12.1;2
1792;12.3;2
1777;1.9;2
1777;1.8;2
1844;25.8;2
1844;25.6;2
1844;25.2;2
1688;9.6;2
1823;15.8;2
1823;15.2;2
1823;15.1;2
1823;15.5;2
1919;43.3;2
1919;43.6;2
1919;43.8;2
1919;43.1;2
1861;28.2;2
1861;28;2
1861;28.7;2
1877;37.6;2
1877;37;2
1676;28.9;2
1913;56;2
1913;56.7;2
1900;47.2;2
1900;47.7;2
1900;47.6;2
1900;47.4;2
1900;47.8;2
1902;82.5;2
1935;45.2;2
1858;40.2;2
1858;40.4;2
1858;40.9;2
1909;46.1;2
1858;40.7;2
1909;46.8;2
1909;46;2
1909;46.7;2
1909;46.3;2
1802;35.6;2
1802;35.2;2
1712;10.6;2
1712;10.8;2
1712;10.2;2
1712;10.4;2
1814;24.3;2
1814;24.6;2
1814;24.5;2
1814;24.9;2
1849;27.5;2
1815;30.6;2
1815;30.1;2
1815;30;2
1670;5.7;2
1928;17.7;2
1928;17;2
1928;17.3;2
1795;11.4;2
1795;11.7;2
1795;11.5;2
1905;35;2
1905;35.8;2
1870;39.9;2
1870;39.5;2
1870;39.2;2
1870;39.6;2
1870;39.4;2
1673;4.7;2
1673;4.9;2
1863;28.9;2
1863;28.1;2
1863;28.3;2
1934;58.7;2
1934;58.4;2
1934;58.5;2
1899;26.2;2
1899;26.5;2
1899;26;2
1698;1.1;2
1893;35.8;2
1893;35.9;2
1893;35.6;2
1923;31;2
1923;31.3;2
1923;31.8;2
1923;31.4;2
1781;1.6;2
1781;1.1;2
1781;1.8;2
1794;20.6;2
1933;3.7;2
1865;30.8;2
1865;30.3;2
1865;30;2
1865;30.7;2
1865;30.5;2
1666;11.7;2
1666;11.1;2
1666;11.9;2
1666;11.5;2
1799;49;2
1844;59.8;2
1940;93.8;2
1922;55.1;2
1922;55.3;2
1922;55.4;2
1884;75.9;2
1884;75.7;2
1777;5.2;2
1777;5.4;2
1777;5.8;2
1777;5.6;2
1777;5.9;2
1865;41.9;2
1865;41.2;2
1914;72.8;2
1902;27.3;2
1904;92.3;2
1904;92.2;2
1902;27.2;2
1902;27.8;2
1904;74.4;2
1904;74.3;2
1869;66.7;2
1904;74.5;2
1926;80.6;2
1900;72.8;2
1917;5;2
1766;2.4;2
1860;21.4;2
1860;21.3;2
1860;21.1;2
1886;30.2;2
1886;30;2
1871;24.3;2
1871;24.2;2
1871;24.9;2
1871;24.5;2
1871;24.6;2
1678;54.7;2
1787;41.5;2
1875;90.5;2
1844;5.5;2
1770;42.5;2
1873;79.3;2
1882;47.2;2
1854;13.2;2
1854;13;2
1854;13.6;2
1904;43;2
1904;43.6;2
1904;43.9;2
1904;43.4;2
1864;11.6;2
1651;11.2;2
1867;55.3;2
1867;55.1;2
1867;55.7;2
1867;55.4;2
1931;50.2;2
1931;50.7;2
1899;36.2;2
1899;36.6;2
1899;36.4;2
1937;44.3;2
1937;44.7;2
1841;14.2;2
1841;14.4;2
1841;14.6;2
1737;3.8;2
1737;3.2;2
1737;3.9;2
1843;34.6;2
1843;34.5;2
1843;34.9;2
1653;2.4;2
1936;24.4;2
1936;24.1;2
1792;1.5;2
1792;1.7;2
1669;4.8;2
1813;10.1;2
1813;10;2
1776;5.3;2
1776;5.8;2
1776;5.6;2
1776;5.1;2
1928;55;2
1928;55.3;2
1928;55.8;2
1928;55.4;2
1837;85.3;2
1937;33.7;2
1937;33.8;2
1937;33;2
1937;33.1;2
1935;68.6;2
1935;68.9;2
1721;7.5;2
1721;7.7;2
1905;16.4;2
1905;16;2
1913;40.5;2
1913;40.2;2
1913;40.9;2
1927;2.2;2
1842;9.3;2
1842;9.9;2
1856;32.2;2
1856;32;2
1856;32.5;2
1789;21.9;2
1787;18.8;2
1889;25.7;2
1889;25.3;2
1889;25.8;2
1889;25.5;2
1824;46.4;2
1936;58.5;2
1681;16.5;2
1907;35.6;2
1907;35.8;2
1907;35.7;2
1907;35;2
1903;76.1;2
1833;34.7;2
1833;34.6;2
1833;34.2;2
1920;70.7;2
1840;1.8;2
1840;1.1;2
1833;53.5;2
1857;68.9;2
1857;68.1;2
1683;28.4;2
1922;30.1;2
1922;30.4;2
1736;69.6;2
1931;83.9;2
1682;3.6;2
1682;3;2
1877;10.8;2
1877;10.5;2
1877;10.3;2
1935;34.2;2
1935;34.3;2
1909;87.1;2
1923;65.9;2
1923;65.6;2
1845;18.5;2
1845;18.6;2
1845;18;2
1845;18.4;2
1864;85.8;2
1932;66.5;2
1932;66.7;2
1879;71;2
1879;71.7;2
1852;29.6;2
1852;29.3;2
1852;29.9;2
1851;100.8;2
1819;37.2;2
1645;61;2
1926;77.8;2
1926;77.2;2
1908;47.4;2
1908;47.6;2
1900;111.2;2
1879;33.6;2
1879;33;2
1717;10.4;2
1843;30;2
1941;40.7;2
1941;40.8;2
1870;15.7;2
1870;15.6;2
1870;15.1;2
1834;60.6;2
1834;60.7;2
1724;16.7;2
1811;49.8;2
1886;12.8;2
1772;27;2
1923;64.1;2
1923;64.8;2
1845;13;2
1845;13.1;2
1845;13.6;2
1845;13.5;2
1845;13.8;2
1845;13.9;2
1845;13.7;2
1862;74.2;2
1852;18.9;2
1852;18;2
1852;18.6;2
1852;18.5;2
1852;18.8;2
1852;18.2;2
1864;23.4;2
1864;23.8;2
1864;23.6;2
1690;12.4;2
1690;12.5;2
1824;104.3;2
1873;117.9;2
1883;27.8;2
1883;27.7;2
1883;27.2;2
1883;27.5;2
1757;17.1;2
1938;49.5;2
1938;49.2;2
1938;49.7;2
1938;49.6;2
1938;49.9;2
1904;29.2;2
1904;29;2
1904;29.7;2
1904;29.4;2
1904;29.9;2
1845;51.5;2
1914;80.6;2
1821;44.4;2
1936;31.8;2
1936;31.7;2
1664;3.6;2
1664;3;2
1917;2.1;2
1788;19.5;2
1886;71.3;2
1886;71;2
1920;57.3;2
1920;57;2
1909;94.5;2
1909;94.3;2
1808;15.4;2
1808;15.5;2
1858;10.1;2
1858;10.3;2
1886;82.6;2
1871;49.3;2
1906;35.7;2
1906;35.6;2
1906;35.8;2
1822;96.6;2
1813;105.4;2
1833;47;2
1937;61.8;2
1937;61.1;2
1937;61.5;2
1937;61.3;2
1855;60.9;2
1923;63.6;2
1824;23.3;2
1824;23.9;2
1824;23.4;2
1824;23.5;2
1824;23.8;2
1888;52.6;2
1888;52.8;2
1812;88.4;2
1726;9;2
1726;9.5;2
1726;9.6;2
1933;51.7;2
1933;51.3;2
1933;51.5;2
1933;51.9;2
1933;51.6;2
1851;42.6;2
1851;42.7;2
1921;96.9;2
1884;30.8;2
1884;30.5;2
1884;30.7;2
1666;4.7;2
1907;54.5;2
1907;54;2
1907;54.6;2
1907;54.7;2
1842;60;2
1730;26.8;2
1865;13.9;2
1865;13.1;2
1815;116;2
1836;27.2;2
1836;27.1;2
1916;84.6;2
1916;84.7;2
1853;47.4;2
1853;47.3;2
1853;47.5;2
1893;63.5;2
1893;63.9;2
1779;28.9;2
1779;28;2
1779;28.6;2
1830;22.5;2
1830;22.4;2
1830;22.3;2
1830;22.8;2
1830;22.7;2
1865;29.3;2
1865;29.9;2
1863;60.9;2
1863;60.6;2
1772;34.7;2
1838;12.8;2
1838;12;2
1861;29.7;2
1861;29.9;2
1819;72;2
1833;12.4;2
1764;0.9;2
1883;60.3;2
1850;29.6;2
1850;29.8;2
1850;29;2
1805;4;2
1805;4.5;2
1897;6.3;2
1824;85.3;2
1935;11.8;2
1842;40.7;2
1869;79.8;2
1938;44.3;2
1938;44.7;2
1938;44.5;2
1912;48.2;2
1912;48.5;2
1912;48.6;2
1912;48.9;2
1912;48;2
1912;48.4;2
1747;10;2
1747;10.7;2
1910;14.4;2
1910;14;2
1910;14.5;2
1821;1.6;2
1936;81.4;2
1936;81.2;2
1825;32.8;2
1825;32.2;2
1825;32.7;2
1825;32.5;2
1827;67;2
1872;7.8;2
1834;61.9;2
1894;103.8;2
1865;38.6;2
1865;38.3;2
1865;38.2;2
1839;32.7;2
1839;32.9;2
1850;19.8;2
1850;19.2;2
1908;23.7;2
1850;19.9;2
1850;19.3;2
1850;19.5;2
1908;23.9;2
1908;23.5;2
1824;81.5;2
1824;81.4;2
1848;22.3;2
1848;22.9;2
1848;22.1;2
1849;54.6;2
1849;54.7;2
1849;54.8;2
1700;26.7;2
1801;32;2
1808;35.4;2
1914;19.3;2
1914;19.5;2
1914;19.6;2
1705;11;2
1905;21.3;2
1791;16;2
1869;9.9;2
1721;24.5;2
1721;24;2
1928;12.9;2
1799;5.1;2
1799;5.3;2
1799;5.5;2
1799;5.7;2
1909;60.1;2
1812;30;2
1812;30.6;2
1812;30.1;2
1752;22.9;2
1878;23.7;2
1821;25.6;2
1821;25.5;2
1821;25.8;2
1871;70.7;2
1871;70.8;2
1871;70;2
1725;53.5;2
1825;87.9;2
1937;71;2
1874;1.2;2
1874;1.7;2
1880;4;2
1802;11.9;2
1802;11.2;2
1802;11.1;2
1893;71.1;2
1905;29;2
1893;2.1;2
1893;2;2
1893;2.2;2
1767;36.2;2
1761;40.6;2
1761;40.7;2
1824;28.8;2
1824;28;2
1867;65.6;2
1867;65.5;2
1877;1.2;2
1788;18.4;2
1788;18.8;2
1761;5.4;2
1761;5.8;2
1761;5.3;2
1761;5.6;2
1761;5.7;2
1931;65.1;2
1931;65.6;2
1891;78;2
1891;78.6;2
1659;5.4;2
1659;5.8;2
1659;5.9;2
1665;13.2;2
1767;3.7;2
1909;95.2;2
1936;49.4;2
1936;49.5;2
1936;49.3;2
1820;85.5;2
1940;41.5;2
1940;41.1;2
1940;41.2;2
1898;90;2
1898;90.9;2
1913;7.8;2
1736;7.3;2
1736;7.8;2
1736;7.1;2
1736;7;2
1736;7.9;2
1736;7.2;2
1791;19.3;2
1687;10.2;2
1687;10.4;2
1839;42.7;2
1839;42.8;2
1810;45.7;2
1750;10.2;2
1750;10.8;2
1750;10.6;2
1835;14.9;2
1835;14.4;2
1835;14.5;2
1835;14.6;2
1747;19.5;2
1747;19.1;2
1747;19.3;2
1807;14.5;2
1807;14.8;2
1789;1.8;2
1695;17.9;2
1695;17.5;2
1695;17.1;2
1839;18.8;2
1839;18;2
1839;18.6;2
1839;18.9;2
1760;31.6;2
1857;44;2
1857;44.5;2
1804;21.5;2
1804;21.1;2
1804;21;2
1804;21.6;2
1797;1.6;2
1797;1.1;2
1797;1.9;2
1797;1.5;2
1761;28.5;2
1761;28.4;2
1855;7.8;2
1698;11.9;2
1817;54.3;2
1935;31.4;2
1935;31.1;2
1935;31.8;2
1935;31.9;2
1848;36.4;2
1848;36.9;2
1906;33;2
1906;33.1;2
1906;33.2;2
1906;33.7;2
1906;33.5;2
1906;33.8;2
1880;61.8;2
1899;67.5;2
1899;67;2
1665;7;2
1904;80.3;2
1847;37.6;2
1847;37;2
1843;83.1;2
1875;2.1;2
1875;2;2
1875;2.7;2
1874;18.3;2
1874;18;2
1874;18.4;2
1874;18.6;2
1874;18.2;2
1874;18.9;2
1771;46.7;2
1754;5.7;2
1754;5.6;2
1905;25.5;2
1850;39.6;2
1850;39.2;2
1850;39.3;2
1905;25.1;2
1905;25.2;2
1905;25.8;2
1905;25.3;2
1772;57.7;2
1769;32;2
1803;22.7;2
1873;61.4;2
1884;77.3;2
1884;77.7;2
1782;5.1;2
1782;5.9;2
1782;5.5;2
1782;5.7;2
1778;25.3;2
1669;14.3;2
1734;10.4;2
1734;10.1;2
1738;19.2;2
1738;19.1;2
1783;8.3;2
1783;8.5;2
1783;8.4;2
1708;5.7;2
1708;5.2;2
1708;5.3;2
1901;50.2;2
1901;50.9;2
1918;60;2
1918;60.9;2
1890;61.9;2
1890;61.1;2
1733;22.5;2
1605;41.5;2
1841;80.3;2
1852;72;2
1899;33.8;2
1899;33.7;2
1899;33;2
1886;16;2
1886;16.8;2
1886;16.4;2
1886;16.6;2
1840;93.9;2
1742;26;2
1742;26.2;2
1841;75.3;2
1902;84.1;2
1902;84.6;2
1941;41.9;2
1941;41.7;2
1941;41.6;2
1941;41.1;2
1854;76.2;2
1924;76.6;2
1924;76.7;2
1734;6.5;2
1899;37.9;2
1899;37.7;2
1734;6.9;2
1899;37.6;2
1734;6.3;2
1734;6.6;2
1848;40.7;2
1841;52;2
1841;52.4;2
1841;52.3;2
1841;52.7;2
1669;2.4;2
1862;48.5;2
1862;48.8;2
1862;48.6;2
1815;76.7;2
1814;9.2;2
1860;16.8;2
1860;16.1;2
1934;41.8;2
1934;41;2
1914;61.1;2
1914;61.6;2
1682;9.7;2
1682;9.6;2
1682;9.3;2
1733;17.9;2
1733;17.8;2
1733;17.3;2
1801;21.3;2
1801;21;2
1876;45.4;2
1876;45.7;2
1876;45.2;2
1819;23.4;2
1819;23.2;2
1819;23.7;2
1914;73.8;2
1914;73.7;2
1748;14.2;2
1923;82.7;2
1923;82.6;2
1835;68.2;2
1938;39;2
1938;39.5;2
1938;39.9;2
1938;39.6;2
1903;1.2;2
1808;25.5;2
1853;105.4;2
1777;22.4;2
1777;22;2
1829;40;2
1829;40.9;2
1901;90;2
1926;37.9;2
1926;37.4;2
1901;93.3;2
1868;39.2;2
1868;39.1;2
1868;39;2
1868;39.6;2
1868;39.7;2
1767;5.9;2
1870;78.6;2
1911;19.7;2
1911;19.9;2
1911;19.1;2
1928;39.4;2
1928;39.9;2
1814;79.3;2
1807;53.6;2
1889;4.5;2
1889;4;2
1889;4.1;2
1921;84.4;2
1834;20.7;2
1834;20.1;2
1834;20.2;2
1834;20.6;2
1834;20.8;2
1917;10.8;2
1917;10;2
1754;10.6;2
1770;26.8;2
1813;16.2;2
1813;16.7;2
1813;16.4;2
1813;16.8;2
1813;16.1;2
1891;68;2
1891;68.5;2
1668;13.2;2
1871;6.7;2
1859;10.3;2
1859;10;2
1802;0.9;2
1812;19.1;2
1812;19.3;2
1812;19.5;2
1812;19.6;2
1812;19.8;2
1812;19.2;2
1918;56.7;2
1918;56.4;2
1918;56.3;2
1918;56.2;2
1888;17.1;2
1762;5.3;2
1903;32.4;2
1903;32.3;2
1903;32;2
1866;33.4;2
1866;33.3;2
1866;33.8;2
1866;33;2
1866;33.1;2
1866;33.5;2
1892;6.3;2
1757;13.3;2
1757;13.5;2
1796;7.8;2
1796;7.7;2
1796;7.1;2
1848;41.5;2
1918;72.8;2
1918;72.1;2
1918;72.4;2
1758;6;2
1879;74.4;2
1758;6.7;2
1879;74.9;2
1924;17;2
1924;17.7;2
1687;8.6;2
1687;8.1;2
1732;23.2;2
1809;22.9;2
1809;22.5;2
1846;20.1;2
1873;28;2
1791;18.8;2
1791;18.7;2
1928;76.2;2
1838;76.2;2
1928;76.6;2
1838;76.7;2
1928;76;2
1882;14.6;2
1882;14;2
1882;14.7;2
1882;14.3;2
1882;14.2;2
1868;31;2
1868;31.2;2
1868;31.8;2
1876;41.5;2
1876;41.2;2
1718;11.4;2
1718;11.5;2
1871;47.2;2
1848;10.8;2
1848;10.4;2
1848;10.3;2
1928;41.5;2
1921;44.4;2
1921;44;2
1921;44.2;2
1896;55.1;2
1884;82.5;2
1720;1.1;2
1755;22.9;2
1856;49.7;2
1906;43.6;2
1906;43.5;2
1906;43.9;2
1906;43.3;2
1762;11.6;2
1905;51.3;2
1749;6.8;2
1749;6.9;2
1749;6.1;2
1749;6.6;2
1749;6;2
1867;24.6;2
1867;24.1;2
1867;24.3;2
1910;58.1;2
1930;72;2
1930;72.2;2
1889;30.8;2
1900;96.7;2
1889;30.5;2
1889;30.7;2
1818;57.2;2
1818;57;2
1818;57.9;2
1901;29.8;2
1901;29.3;2
1901;29.6;2
1901;29.4;2
1901;29.7;2
1884;62.3;2
1884;62.2;2
1884;62.7;2
1904;97;2
1873;25;2
1873;25.7;2
1873;25.5;2
1843;15.3;2
1835;26.8;2
1835;26.6;2
1903;49.7;2
1855;89.2;2
1941;3.2;2
1820;58.6;2
1825;55;2
1850;20.6;2
1850;20.7;2
1850;20.8;2
1679;12.1;2
1679;12.2;2
1679;12.3;2
1679;12.6;2
1908;16.3;2
1908;16.2;2
1908;16.4;2
1931;18.1;2
1931;18.5;2
1931;18.9;2
1888;69.1;2
1826;53.9;2
1910;34.2;2
1930;27.2;2
1759;8.2;2
1759;8.5;2
1866;55;2
1866;55.1;2
1866;55.3;2
1764;16.2;2
1934;84.1;2
1743;29.4;2
1744;21.2;2
1903;6.4;2
1842;0.9;2
1858;34;2
1858;34.6;2
1858;34.9;2
1721;19;2
1928;88.2;2
1678;4.6;2
1678;4.9;2
1678;4.8;2
1879;109.1;2
1789;18.3;2
1893;83.7;2
1927;71.7;2
1927;71.6;2
1909;51.3;2
1690;53.6;2
1875;23.7;2
1875;23.8;2
1875;23.3;2
1875;23.2;2
1830;51.1;2
1930;93.1;2
1915;15.7;2
1915;15.1;2
1791;39.8;2
1824;20.4;2
1824;20.8;2
1852;3.7;2
